dictionaryWordId,dictionaryId,correct,wordType,isWarning,isReference,status,frequency,relevance,warningType,listId,name,creatorUserId,clientComment,search
55293,1000143,burnt,1,1,0,1,1,29,1,1,The National,9220,"Not burned, except when describing a continuous process (The building slowly burned, but I burnt the toast).",
54641,1000143,burqa,1,0,0,1,2,23,0,1,The National,9217,,burka
56802,1000143,bush fire,1,0,0,1,1,23,0,1,The National,9223,,bushfire
55296,1000143,bust,1,1,0,1,1,29,1,1,The National,9220,Do not use for arrest or caught.,
54044,1000143,butt,1,0,0,1,1,23,0,1,The National,9217,,headbutt
54162,1000143,butt out,1,1,0,1,1,31,1,1,The National,9217,,
55298,1000143,buy back,1,0,0,1,1,29,0,1,The National,9220,&nbsp;(v);&nbsp;buyback&nbsp;(n and adj),
55300,1000143,buy out,1,0,0,1,1,29,0,1,The National,9220,(v);&nbsp;buyout (n)&nbsp;,
55297,1000143,buyback,1,0,0,1,1,29,0,1,The National,9220,(n and adj); buy back (v),
54639,1000143,buyout,1,0,0,1,2,23,0,1,The National,9217,,buy-out
55301,1000143,bylaw,1,0,0,1,1,23,0,1,The National,9220,,byelaw
55302,1000143,bypass,1,0,0,1,1,23,0,1,The National,9220,,byepass
2976943,1000143,cabinet,1,1,0,1,1,29,1,1,The National,27299,"Lowercase, except when it’s part of a formal name such as the UAE Cabinet.",
55303,1000143,Caesarean section,2,0,0,1,1,29,0,1,The National,9220,"Uppercase. C-section is acceptable on second mention. Note that babies are delivered by Caesarean section, not born, or the plot of Shakespeare’s Macbeth would have fallen apart.",
54246,1000143,cafe,1,0,0,1,2,23,0,1,The National,9217,,diner
55304,1000143,call centre,1,0,0,1,1,29,0,1,The National,9220,(n),
55305,1000143,call-centre,1,0,0,1,1,29,0,1,The National,9220,Hyphenated as an adjective (call-centre employee). ,
54241,1000143,candy floss,1,0,0,1,1,23,0,1,The National,9217,,cotton candy
56765,1000143,cannon,1,0,0,1,1,29,0,1,The National,9217,Singular and plural,
54854,1000143,canvas,1,1,0,1,1,29,1,1,The National,9217,"Material used for sales and paintings.&nbsp;Do not confuse with&nbsp;canvass, to seek views.",
55308,1000143,canvass,1,1,0,1,1,29,1,1,The National,9220,To seek views. Canvas&nbsp;is a material used for sails and paintings.,
55077,1000143,canvassed,1,1,0,1,1,29,1,1,The National,9217,"Past tense of canvass, as in to seek views. Canvas is for sales and paintings.",
54823,1000143,canvassing,1,1,0,1,1,29,1,1,The National,9217,To seek views.,
54507,1000143,Capitala,2,0,0,1,1,31,0,1,The National,9217,,
54508,1000143,CapitaLand,2,0,0,1,1,31,0,1,The National,9217,,
56825,1000143,capitalise,1,0,0,1,1,23,0,1,The National,9223,,capitalize
56824,1000143,capitalising,1,0,0,3,1,23,0,3,The National,9217,,capitalizing
2978170,1000143,Capt Mohamed Al Shamsi,3,0,0,1,1,29,0,1,The National,27299,Managing director and group chief executive of Abu Dhabi Ports Group,
55310,1000143,Captagon,2,0,0,1,1,21,0,1,The National,9220,"Brand name of the stimulant fenethylline, therefore uppercase.",captagon
55246,1000143,car,1,0,0,1,1,23,0,1,The National,9220,,automobile
55247,1000143,car maker,1,0,0,1,1,23,0,1,The National,9220,,automaker
55249,1000143,car makers,1,0,0,1,1,23,0,1,The National,9220,,automakers
54133,1000143,car park,1,0,0,1,1,21,0,1,The National,9217,Parking lot is an Americanism. Use car park.,parking lot
55248,1000143,car worker,1,0,0,1,1,23,0,1,The National,9220,,autoworker
55250,1000143,car workers,1,0,0,1,1,23,0,1,The National,9220,,autoworkers
55405,1000143,carbon dioxide,1,0,0,1,1,21,0,1,The National,9220,Use carbon dioxide.,CO2
55311,1000143,carcass,1,0,0,1,1,23,0,1,The National,9220,,carcase
55384,1000143,"career, careen",1,0,1,1,1,29,0,1,The National,9220,"As a verb, career means to gallop or run rapidly. Careen is what a boat does when it turns over on its side.",
55312,1000143,carnage,1,1,0,1,1,29,1,1,The National,9220,Means indiscriminate slaughter. It does not mean a motorway pile-up. ,
54414,1000143,Carolina Herrera,2,0,0,1,1,31,0,1,The National,9217,,
55313,1000143,carrier,1,1,0,1,1,29,1,1,The National,9220,"If you mean airline, say so. Carrier is trade jargon.",
55251,1000143,cars,1,0,0,1,1,23,0,1,The National,9220,,automobiles
54285,1000143,cashier,1,0,0,1,1,23,0,1,The National,9217,,teller
54647,1000143,Caspian Sea,2,0,0,1,1,31,0,1,The National,9217,,
54157,1000143,cast-offs,1,0,0,1,1,31,0,1,The National,9217,,
55314,1000143,Catch-22,2,0,0,1,2,23,0,1,The National,9220,,Catch 22
55317,1000143,cease fire,1,0,0,1,1,29,0,1,The National,9220,"(v), ceasefire (n)",
55316,1000143,ceasefire,1,0,0,1,1,29,0,1,The National,9220,"(n), cease fire (v)",
55385,1000143,celestial bodies,1,0,1,1,1,29,0,1,The National,9220,"Capitalise Earth, Sun and Moon when using as proper nouns in an astronomical context, but not in the more general sense (The sun shone brightly that day). Capitalise the names of celestial bodies, including planets, moons, asteroids, comets, stars, constellations and galaxies (Saturn, the Andromeda Galaxy, Halley’s Comet, etc). Also Mother Earth.",
56760,1000143,cell phone,1,0,0,1,1,29,0,1,The National,9217,No. Mobile phone or smartphone,
55318,1000143,Celsius,2,0,0,1,1,21,0,1,The National,9220,Do not write centigrade. Written as 38°C.,Centigrade
54415,1000143,Central Saint Martins,2,0,0,1,1,31,0,1,The National,9217,,
54205,1000143,centre,1,0,0,1,1,23,0,1,The National,9217,,center
55386,1000143,centre on,1,0,0,1,1,21,0,1,The National,9220,Not centre around.,centre around
56818,1000143,centres,1,0,0,3,1,23,0,3,The National,9217,,centers
55320,1000143,Centres for Disease Control and Prevention,2,0,0,1,1,21,0,1,The National,9220,CDC on second reference,Centers for Disease Control and Prevention
55387,1000143,century,1,0,1,1,1,29,0,1,The National,9220,"Lowercase; follows the number (sixth century, 21st century, etc; but sixth-century remains, 18th-century poet).",
55323,1000143,CEO,2,1,0,1,1,29,1,1,The National,9220,OK for use in headlines. In copy use chief executive. Not chief executive officer. Also spell out chief financial officer and chief operating officer,
55324,1000143,CeraWeek,2,0,0,1,1,23,0,1,The National,9220,,Cera Week
55388,1000143,"chair, chairman, chairwoman",1,0,1,1,1,29,0,1,The National,9220,Chair is an item of furniture. Do not use for chairman or chairwoman. Do not use chairperson.,
55100,1000143,chaired,1,1,0,1,1,31,1,1,The National,9217,,
55389,1000143,challenged,1,1,0,1,1,29,1,1,The National,9220,Do not use as a euphemism for a disability.,
54077,1000143,changing room,1,0,0,1,2,23,0,1,The National,9217,,changeroom
55391,1000143,chapters,1,0,1,1,1,29,0,1,The National,9220,"Uppercase (Chapter 1, Chapter 20).",
55392,1000143,charged,1,0,1,1,1,29,0,1,The National,9220,"The charge should be the formal criminal allegation submitted to the court by prosecutors or as given by police. It is not a description of an alleged crime (He was charged with murder, not He was charged with pulling the man from his car and beating him to death). If you need that detail in a court intro, for example, say he is accused of pulling the man from his car and beating him to death, then say later that the charge is murder.",
55325,1000143,chat room,1,0,0,1,1,23,0,1,The National,9220,,chatroom
55393,1000143,cheap,1,0,1,1,1,29,0,1,The National,9220,"Goods or services may be cheap or expensive. Prices may be low or high. They are not interchangeable. Thus, the Rolex is expensive, I’d prefer a watch with a lower price. Not: The Rolex’s price is expensive.",
55394,1000143,cheeses,1,0,1,1,1,29,0,1,The National,9220,"Capitalise when specific to a place: Red Leicester, Wensleydale, Pont l’Eveque, Camembert. Lowercase ones whose name have become generic terms (cheddar, stilton).",
55326,1000143,chef and owner,1,0,0,1,1,23,0,1,The National,9220,,chef-proprietor
55322,1000143,chief executive,1,0,0,1,1,23,0,1,The National,9220,,chief executive officer
55395,1000143,children,1,0,1,1,1,29,0,1,The National,9220,"Use their first names on second mention unless they are involved in a serious situation, such as a murder trial. ",
2976945,1000143,children's ages,1,0,0,1,1,29,0,1,The National,27299,Write out one to nine.,
55396,1000143,Chinese names,2,0,1,1,1,29,0,1,The National,9220,"We use the Pinyin transliteration system (Beijing, not Peking; Deng Xiaoping, not Teng Hsiao-ping, etc). For personal names, place the family name first, followed by the given name (Yao Ming, the basketball player would, in a news story, become Mr Yao on second mention, not Mr Ming). Follow the spellings in the Times Atlas of the World for place names.",
55397,1000143,"choice, option",1,0,1,1,1,29,0,1,The National,9220,"The phrase two choices is illogical: where there are options, there is a single choice. Two choices would mean there are two sets of options between which two separate choices can be made.",
55327,1000143,Christie's,2,1,0,1,1,29,1,1,The National,9220,Note the apostrophe for the auction house and company.,
56728,1000143,Christmas,2,0,0,1,1,21,0,1,The National,9220,Do not abbreviate,Xmas
54416,1000143,Christopher Kane,2,0,0,1,1,31,0,1,The National,9217,,
55398,1000143,churches,1,0,1,1,1,29,0,1,The National,9220,"Lowercase when it forms part of the name of a building, congregation or denomination, but uppercase in other uses (St John’s church, the Roman Catholic Church). Same for mosques.",
55321,1000143,CIA,2,0,0,1,1,21,0,1,The National,9220,"CIA is acceptable for all mentions of the Central Intelligence Agency.&nbsp;The agency is also acceptable on subsequent mentions. Its head is the director of central intelligence, whose title does not include the word agency",Central Intelligence Agency
54594,1000143,cider,1,1,0,1,1,31,1,1,The National,9217,,
54961,1000143,Citi,2,0,0,1,1,31,0,1,The National,9217,,
55399,1000143,"citizens, residents",1,0,1,1,1,29,0,1,The National,9220,"When the distinction is needed, we can refer to Emirati and non-Emirati, or to escape repetition, non-citizens. ",
55400,1000143,city,1,0,1,1,1,29,0,1,The National,9220,"Uppercase when part of the formal name (Mexico City, New York City), otherwise lowercase (the city of New York).",
55401,1000143,City of London,2,0,1,1,1,29,0,1,The National,9220,"Refers to London’s financial district, not the UK capital; the City may be used on second mention.",
54825,1000143,claw-back provisions,1,0,0,1,1,23,0,1,The National,9217,,clawback provisions
55069,1000143,clean-up,1,0,0,1,1,23,0,1,The National,9217,,cleanup
55402,1000143,cliches,1,0,1,1,1,29,0,1,The National,9220,"Too many to list, but here are some to avoid: at the end of the day, in the wake of, everyone wants a piece of him, a slice of the action, to die for, kick-start, sea-change, Tinsel- town, Big Apple, personal demons, day job, wake-up call, early hours, red faces, banana skins, set alarm bells ringing, assume the mantle of, caught between a rock and a hard place, anyone behaving badly, emotional rollercoaster, baptism of fire, hauntingly or achingly beautiful, hits the ground running, meteoric rise, rich vein or rich seam, safe pair of hands, veritable feast, laid bare, history was made last night, hotly deny, lashed out, merry widow, Material Girl, red or green light, furious or bitter rows, shock report, sweet smell of success, thin on the ground, wannabe, sprawling military base, war-torn.",
55403,1000143,climax,1,1,0,1,1,29,1,1,The National,9220,Use only as a noun. Do not use as a verb.,
54066,1000143,co-operate,1,0,0,1,1,23,0,1,The National,9217,,cooperate
54067,1000143,co-operation,1,0,0,1,1,23,0,1,The National,9217,,cooperation
55102,1000143,co-operative,1,0,0,1,1,23,0,1,The National,9217,,cooperative
54822,1000143,co-ordinate,1,0,0,1,1,23,0,1,The National,9217,,coordinate
54215,1000143,co-ordinated,1,0,0,1,1,23,0,1,The National,9217,,coordinated
54083,1000143,co-ordinating,1,0,0,1,1,23,0,1,The National,9217,,coordinating
54084,1000143,co-ordination,1,0,0,1,1,23,0,1,The National,9217,,coordination
55404,1000143,"Co, Ltd, Plc",2,0,1,1,1,29,0,1,The National,9220,"As an abbreviation for company, use Co only in the registered names of businesses. Drop Ltd or Plc except in the rare instances where it is needed to avoid confusion with personal names.",
54139,1000143,coastguard,1,0,0,1,2,23,0,1,The National,9217,,coast-guard
55406,1000143,codeshare,1,0,0,1,1,23,0,1,The National,9220,,code share
54417,1000143,Colette,2,0,0,1,1,31,0,1,The National,9217,,
54012,1000143,Colin Randall,2,0,0,1,1,31,0,1,The National,9217,,
55412,1000143,Coliseum,2,1,0,1,1,29,1,1,The National,9220,"Theatres, arenas etc in London, Los Angeles and elsewhere are spelt Coliseum. The&nbsp;Colosseum is in Rome.&nbsp;",
55407,1000143,colleague,1,1,0,1,1,29,1,1,The National,9220,"Prefer to co-worker. Colleagues are people you work with, so do not write work colleagues. It is a tautology.",
55408,1000143,collective nouns,1,0,1,1,1,29,0,1,The National,9220,"Usually take singular verbs (the government decides, the company appoints).Exceptions include families, couples, music groups, the public, the police, and sport teams (UAE reach the World Cup finals; Barcelona are looking for a new manager; the police are searching for a murderer). Make sure references are consistent throughout.",
55411,1000143,Colosseum,2,1,0,1,1,29,1,1,The National,9220,"The Colosseum is in Rome. Theatres, arenas etc in London, Los Angeles and elsewhere are spelt Coliseum.",
54266,1000143,colour,1,0,0,1,1,23,0,1,The National,9217,,color
2978453,1000143,colourful,1,0,0,3,1,23,0,3,The National,9161,,colorful
54267,1000143,colours,1,0,0,1,1,23,0,1,The National,9217,,colors
56742,1000143,Combativity,2,0,0,3,1,31,0,3,The National,9217,,
55414,1000143,comedienne,1,1,0,1,1,29,1,1,The National,9220,For women.&nbsp;Comedian for men.,
55415,1000143,commas,1,0,1,1,1,29,0,1,The National,9220,"Like all punctuation, use sparingly and only for clarity of meaning, but take care to ensure their omission or inclusion does not alter the sense of a sentence. The England player, Wayne Rooney, has retired suggests that England have only one player. The England player Wayne Rooney ... is more accurate. Do not use commas in headlines instead of and. Use commas on four-digit numbers (1,000). Do not use an Oxford or serial comma before a conjunction (We appreciate good written English, sensible headlines and short captions). Its proponents contend that the serial comma is essential to avoid nonsense such as This book is dedicated to my parents, Winston Churchill and the Pope), but this can be achieved simply by changing the word order (...to Winston Churchill, my parents and the Pope). If you start a sub-clause with a comma, make sure you also end it with one. If you start a sub-clause without a comma, don’t end it with one. Don’t just use commas as a pause in a long sentence: they serve a specific purpose.",
54419,1000143,Comme des Garçons,2,0,0,1,1,31,0,1,The National,9217,,
55416,1000143,common sense,1,1,0,1,1,29,1,1,The National,9220,(n);&nbsp; commonsense (adj),
56761,1000143,commonplace,1,0,0,1,1,29,0,1,The National,9217,Use common,
55417,1000143,commonsense,1,1,0,1,1,29,1,1,The National,9220,(adj);&nbsp;common sense (n),
55419,1000143,company names,1,0,1,1,1,29,0,1,The National,9220,"Write company names the way they want (du, Procter &amp; Gamble, flydubai) but uppercase ones that are lowercase if they appear at the start of a sentence or headline.",
55418,1000143,"company, firm",1,0,1,1,1,29,0,1,The National,9220,"A company is any business or commercial entity. A firm is a professional partnership, usually but not exclusively in the law, advertising, architecture or accountancy. They are not interchangeable, not even in Business, and not even in headlines.",
